EST_ID,Pathogen,Age_group,Syndrome,Design,Site_Location,Prevalence,Age_range,Study,Duration,Source,Hyperlink,CASES,SAMPLES,PREV,SE,SITE_LAT,SITE_LONG
GREY00000001-02-SALM-01,Salmonella spp.,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","38.0 (31.9, 44.1)",0 - 11 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,92,242,.3801652789115906,.0312044471502304,-12.99084854125977,28.65291404724121
GREY00000001-02-SALM-02,Salmonella spp.,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","25.5 (20.1, 30.9)",12 - 23 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,63,247,.2550607323646545,.0277353562414646,-12.99084854125977,28.65291404724121
GREY00000001-02-SALM-03,Salmonella spp.,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","29.0 (21.4, 36.6)",24 - 58 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,40,138,.2898550629615784,.0386210791766644,-12.99084854125977,28.65291404724121
GREY00000001-02-SHIG-01,Shigella spp.,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","26.5 (20.4, 32.6)",0 - 11 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,53,200,.2649999856948853,.0312069691717625,-12.99084854125977,28.65291404724121
GREY00000001-02-SHIG-02,Shigella spp.,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","39.0 (31.8, 46.2)",12 - 23 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,69,177,.3898304998874664,.0366586558520794,-12.99084854125977,28.65291404724121
GREY00000001-02-SHIG-03,Shigella spp.,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","46.4 (37.0, 55.7)",24 - 58 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,51,110,.4636363685131073,.04754688590765,-12.99084854125977,28.65291404724121
GREY00000001-02-STEC-01,Shiga toxin-producing E. coli (STEC),0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","1.0 (0.0, 2.4)",0 - 11 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,2,200,.0099999997764826,.0070356237702072,-12.99084854125977,28.65291404724121
GREY00000001-02-STEC-02,Shiga toxin-producing E. coli (STEC),12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","1.7 (0.0, 3.6)",12 - 23 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,3,177,.0169491525739431,.0097023146227002,-12.99084854125977,28.65291404724121
GREY00000001-02-STEC-03,Shiga toxin-producing E. coli (STEC),24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","2.7 (0.0, 5.8)",24 - 58 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,3,110,.0272727273404598,.0155297154560685,-12.99084854125977,28.65291404724121
GREY00000001-02-VIBR-01,Vibrio cholerae,0-11 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","0.0 (0.0, 0.0)",0 - 11 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,0,200,0,0,-12.99084854125977,28.65291404724121
GREY00000001-02-VIBR-02,Vibrio cholerae,12-23 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","0.6 (0.0, 1.7)",12 - 23 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,1,177,.0056497175246477,.0056337350979447,-12.99084854125977,28.65291404724121
GREY00000001-02-VIBR-03,Vibrio cholerae,24-59 months,Medically attended diarrhea - inpatient,Surveillance,"Zambia, Copperbelt, Ndola","0.0 (0.0, 0.0)",24 - 58 months,Programme for Awareness and Elimination of Diarrhoea (PAED),"Jul, 2012 - Sep, 2013","Chisenga et al., 2018, Pediatr Infect Dis Open Access",http://dx.doi.org/10.21767/2573-0282.100064,0,110,0,0,-12.99084854125977,28.65291404724121
PMID24879131-01-NORO-01,Norovirus GI/GII,0-11 months,Asymptomatic,Cohort,"Nicaragua, León, León",,3 - 11 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,,,,,12.43486022949219,-86.88752746582031
PMID24879131-01-NORO-02,Norovirus GI/GII,0-11 months,Community detected diarrhea,Cohort,"Nicaragua, León, León","34.1 (19.6, 48.7)",0 - 11 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,14,41,.3414634168148041,.0740576833486557,12.43486022949219,-86.88752746582031
PMID24879131-01-NORO-03,Norovirus GI/GII,12-23 months,Asymptomatic,Cohort,"Nicaragua, León, León",,13 - 23 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,,,,,12.43486022949219,-86.88752746582031
PMID24879131-01-NORO-04,Norovirus GI/GII,12-23 months,Community detected diarrhea,Cohort,"Nicaragua, León, León","24.0 (15.8, 32.3)",12 - 23 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,25,104,.2403846085071564,.041901882737875,12.43486022949219,-86.88752746582031
PMID24879131-01-NORO-05,Norovirus GI/GII,24-59 months,Asymptomatic,Cohort,"Nicaragua, León, León","13.7 (5.8, 21.6)",24 - 59 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,10,73,.1369863003492355,.0402425937354565,12.43486022949219,-86.88752746582031
PMID24879131-01-NORO-06,Norovirus GI/GII,24-59 months,Community detected diarrhea,Cohort,"Nicaragua, León, León","15.4 (10.3, 20.6)",24 - 59 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,29,188,.1542553156614304,.0263427309691906,12.43486022949219,-86.88752746582031
PMID24879131-01-SAPO-01,Sapovirus,0-11 months,Asymptomatic,Cohort,"Nicaragua, León, León",,3 - 11 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,,,,,12.43486022949219,-86.88752746582031
PMID24879131-01-SAPO-02,Sapovirus,0-11 months,Community detected diarrhea,Cohort,"Nicaragua, León, León","19.0 (7.2, 30.9)",0 - 11 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,8,42,.190476194024086,.0605913363397121,12.43486022949219,-86.88752746582031
PMID24879131-01-SAPO-03,Sapovirus,12-23 months,Asymptomatic,Cohort,"Nicaragua, León, León",,13 - 23 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,,,,,12.43486022949219,-86.88752746582031
PMID24879131-01-SAPO-04,Sapovirus,12-23 months,Community detected diarrhea,Cohort,"Nicaragua, León, León","16.0 (9.1, 23.0)",12 - 23 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,17,106,.1603773534297943,.0356418862938881,12.43486022949219,-86.88752746582031
PMID24879131-01-SAPO-05,Sapovirus,24-59 months,Asymptomatic,Cohort,"Nicaragua, León, León","0.0 (0.0, 0.0)",24 - 59 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,0,73,0,0,12.43486022949219,-86.88752746582031
PMID24879131-01-SAPO-06,Sapovirus,24-59 months,Community detected diarrhea,Cohort,"Nicaragua, León, León","5.3 (2.1, 8.5)",24 - 59 months,HDSS-Leon,"Jan, 2010 - Mar, 2011","Becker-Dreps et al., 2014, Pediatr Infect Dis",https://pubmed.ncbi.nlm.nih.gov/24879131/,10,189,.0529100522398949,.0162829775363207,12.43486022949219,-86.88752746582031
PMID25926413-01-CAMP-01,Campylobacter spp.,0-11 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","41.0 (37.1, 44.9)",3 - 11 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,251,612,.4101307094097137,.0198821499943733,-14.34842300415039,35.25798797607422
PMID25926413-01-CAMP-02,Campylobacter spp.,12-23 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","65.1 (61.5, 68.7)",16 - 22 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,435,668,.651197612285614,.0184398721903563,-14.34842300415039,35.25798797607422
PMID25926413-01-CAMP-03,Campylobacter spp.,24-59 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","72.0 (68.4, 75.6)",29 - 31 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,429,596,.7197986841201782,.0183957498520613,-14.34842300415039,35.25798797607422
PMID25926413-01-CRYP-01,Cryptosporidium spp.,0-11 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","3.4 (1.9, 4.8)",3 - 11 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,20,591,.0338409468531609,.0074379253201187,-14.34842300415039,35.25798797607422
PMID25926413-01-CRYP-02,Cryptosporidium spp.,12-23 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","1.8 (0.8, 2.8)",16 - 22 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,12,663,.0180995482951403,.0051773893646896,-14.34842300415039,35.25798797607422
PMID25926413-01-CRYP-03,Cryptosporidium spp.,24-59 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","1.3 (0.4, 2.3)",29 - 31 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,8,594,.0134680131450295,.0047294879332185,-14.34842300415039,35.25798797607422
PMID25926413-01-GIAR-01,Giardia spp.,0-11 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","5.4 (3.6, 7.2)",3 - 11 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,32,591,.0541455149650574,.0093089276924729,-14.34842300415039,35.25798797607422
PMID25926413-01-GIAR-02,Giardia spp.,12-23 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","49.5 (45.7, 53.3)",16 - 22 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,328,663,.4947209656238556,.0194173082709312,-14.34842300415039,35.25798797607422
PMID25926413-01-GIAR-03,Giardia spp.,24-59 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","68.0 (64.3, 71.8)",29 - 31 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,404,594,.680134654045105,.0191376153379679,-14.34842300415039,35.25798797607422
PMID25926413-01-NORO-01,Norovirus GI/GII,0-11 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","14.6 (11.7, 17.4)",3 - 11 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,86,591,.1455160677433014,.0145048648118973,-14.34842300415039,35.25798797607422
PMID25926413-01-NORO-02,Norovirus GI/GII,12-23 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","7.7 (5.7, 9.7)",16 - 22 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,51,663,.0769230797886848,.0103488126769662,-14.34842300415039,35.25798797607422
PMID25926413-01-NORO-03,Norovirus GI/GII,24-59 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","4.2 (2.6, 5.8)",29 - 31 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,25,594,.0420875437557697,.0082384683191776,-14.34842300415039,35.25798797607422
PMID25926413-01-ROTA-01,Rotavirus,0-11 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","2.4 (1.1, 3.6)",3 - 11 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,14,591,.0236886627972126,.0062556248158216,-14.34842300415039,35.25798797607422
PMID25926413-01-ROTA-02,Rotavirus,12-23 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","0.6 (0.0, 1.2)",16 - 22 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,4,663,.0060331826098263,.0030074776150286,-14.34842300415039,35.25798797607422
PMID25926413-01-ROTA-03,Rotavirus,24-59 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","0.3 (0.0, 0.8)",29 - 31 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,2,594,.0033670032862574,.0023768192622811,-14.34842300415039,35.25798797607422
PMID25926413-01-SHIG-01,Shigella spp.,0-11 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","1.3 (0.4, 2.2)",3 - 11 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,8,612,.0130718955770135,.0045913071371615,-14.34842300415039,35.25798797607422
PMID25926413-01-SHIG-02,Shigella spp.,12-23 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","6.1 (4.3, 8.0)",16 - 22 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,41,668,.0613772459328175,.0092866914346814,-14.34842300415039,35.25798797607422
PMID25926413-01-SHIG-03,Shigella spp.,24-59 months,Asymptomatic,Intervention Trial,"Malawi, Southern Region, Mangochi","14.3 (11.5, 17.1)",29 - 31 months,iLiNS-DYAD,"Jan, 2012 - Apr, 2015","Ashorn et al., 2015, J Nutr",https://pubmed.ncbi.nlm.nih.gov/25926413/,85,596,.1426174491643906,.0143235456198454,-14.34842300415039,35.25798797607422
PMID27080387-01-ADEN-01,Adenovirus 40/41,0-11 months,Asymptomatic,Case-Control,"Ghana, Ashanti, Agogo","6.0 (0.0, 12.6)",0 - 11 months,Agogo Presbyterian Hospital,"Jun, 2007 - Oct, 2008","Eibach et al., 2016, BMC Infect Dis",https://pubmed.ncbi.nlm.nih.gov/27080387/,3,50,.0599999986588955,.033585712313652,6.796114444732666,-1.085499882698059
PMID27080387-01-ADEN-02,Adenovirus 40/41,0-11 months,Medically attended diarrhea - outpatient,Case-Control,"Ghana, Ashanti, Agogo","5.2 (1.2, 9.3)",0 - 11 months,Agogo Presbyterian Hospital,"Jun, 2007 - Oct, 2008","Eibach et al., 2016, BMC Infect Dis",https://pubmed.ncbi.nlm.nih.gov/27080387/,6,115,.052173912525177,.0207368172705173,6.796114444732666,-1.085499882698059
PMID27080387-01-ADEN-03,Adenovirus 40/41,12-23 months,Asymptomatic,Case-Control,"Ghana, Ashanti, Agogo","4.5 (0.2, 8.8)",12 - 23 months,Agogo Presbyterian Hospital,"Jun, 2007 - Oct, 2008","Eibach et al., 2016, BMC Infect Dis",https://pubmed.ncbi.nlm.nih.gov/27080387/,4,89,.0449438206851482,.0219611190259457,6.796114444732666,-1.085499882698059
PMID27080387-01-ADEN-04,Adenovirus 40/41,12-23 months,Medically attended diarrhea - outpatient,Case-Control,"Ghana, Ashanti, Agogo","3.2 (0.4, 6.0)",12 - 23 months,Agogo Presbyterian Hospital,"Jun, 2007 - Oct, 2008","Eibach et al., 2016, BMC Infect Dis",https://pubmed.ncbi.nlm.nih.gov/27080387/,5,156,.0320512838661671,.0141021907329559,6.796114444732666,-1.085499882698059
PMID27080387-01-ADEN-05,Adenovirus 40/41,24-59 months,Asymptomatic,Case-Control,"Ghana, Ashanti, Agogo","8.3 (2.4, 14.2)",24 - 59 months,Agogo Presbyterian Hospital,"Jun, 2007 - Oct, 2008","Eibach et al., 2016, BMC Infect Dis",https://pubmed.ncbi.nlm.nih.gov/27080387/,7,84,.0833333358168602,.0301561206579208,6.796114444732666,-1.085499882698059
PMID27080387-01-ADEN-06,Adenovirus 40/41,24-59 months,Medically attended diarrhea - outpatient,Case-Control,"Ghana, Ashanti, Agogo","3.8 (0.8, 6.8)",24 - 59 months,Agogo Presbyterian Hospital,"Jun, 2007 - Oct, 2008","Eibach et al., 2016, BMC Infect Dis",https://pubmed.ncbi.nlm.nih.gov/27080387/,6,157,.0382165610790253,.0153008168563247,6.796114444732666,-1.085499882698059
PMID27080387-01-ADEN-07,Adenovirus 40/41,School age children,Asymptomatic,Case-Control,"Ghana, Ashanti, Agogo",,60 - 74 months,Agogo Presbyterian Hospital,"Jun, 2007 - Oct, 2008","Eibach et al., 2016, BMC Infect Dis",https://pubmed.ncbi.nlm.nih.gov/27080387/,,,,,6.796114444732666,-1.085499882698059
PMID27080387-01-ADEN-08,Adenovirus 40/41,School age children,Medically attended diarrhea - outpatient,Case-Control,"Ghana, Ashanti, Agogo",,60 - 71 months,Agogo Presbyterian Hospital,"Jun, 2007 - Oct, 2008","Eibach et al., 2016, BMC Infect Dis",https://pubmed.ncbi.nlm.nih.gov/27080387/,,,,,6.796114444732666,-1.085499882698059
PMID27080387-01-CAMP-01,Campylobacter spp.,0-11 months,Asymptomatic,Case-Control,"Ghana, Ashanti, Agogo","32.0 (19.1, 44.9)",0 - 11 months,Agogo Presbyterian Hospital,"Jun, 2007 - Oct, 2008","Eibach et al., 2016, BMC Infect Dis",https://pubmed.ncbi.nlm.nih.gov/27080387/,16,50,.3199999928474426,.0659696906805038,6.796114444732666,-1.085499882698059
PMID27080387-01-CAMP-02,Campylobacter spp.,0-11 months,Medically attended diarrhea - outpatient,Case-Control,"Ghana, Ashanti, Agogo","26.1 (18.1, 34.1)",0 - 11 months,Agogo Presbyterian Hospital,"Jun, 2007 - Oct, 2008","Eibach et al., 2016, BMC Infect Dis",https://pubmed.ncbi.nlm.nih.gov/27080387/,30,115,.260869562625885,.0409471169114113,6.796114444732666,-1.085499882698059
PMID27080387-01-CAMP-03,Campylobacter spp.,12-23 months,Asymptomatic,Case-Control,"Ghana, Ashanti, Agogo","39.3 (29.2, 49.5)",12 - 23 months,Agogo Presbyterian Hospital,"Jun, 2007 - Oct, 2008","Eibach et al., 2016, BMC Infect Dis",https://pubmed.ncbi.nlm.nih.gov/27080387/,35,89,.3932584226131439,.0517780743539333,6.796114444732666,-1.085499882698059
